time,tracker6.ekf6_cov_0,tracker6.ekf6_cov_1,tracker6.ekf6_cov_2,tracker6.ekf6_cov_3,tracker6.ekf6_cov_4,tracker6.ekf6_cov_5,tracker6.ekf6_cov_6,tracker6.ekf6_cov_7,tracker6.ekf6_cov_8,tracker6.ekf6_cov_9,tracker6.ekf6_cov_10,tracker6.ekf6_cov_11,tracker6.ekf6_cov_12,tracker6.ekf6_cov_13,tracker6.ekf6_cov_14,tracker6.ekf6_cov_15,tracker6.ekf6_cov_16,tracker6.ekf6_cov_17,tracker6.ekf6_cov_18,tracker6.ekf6_cov_19,tracker6.ekf6_cov_20,tracker6.ekf6_cov_21,tracker6.ekf6_cov_22,tracker6.ekf6_cov_23,tracker6.ekf6_cov_24,tracker6.ekf6_cov_25,tracker6.ekf6_cov_26,tracker6.ekf6_cov_27,tracker6.ekf6_cov_28,tracker6.ekf6_cov_29,tracker6.ekf6_cov_30,tracker6.ekf6_cov_31,tracker6.ekf6_cov_32,tracker6.ekf6_cov_33,tracker6.ekf6_cov_34,tracker6.ekf6_cov_35
2026-08-21T00:30:42.371254,0.027020702584608418,-2.847287874573658e-36,1.6866393394073885e-36,0.00025656007176950285,-2.7046417911305654e-36,1.8141447123859664e-38,5.9979468052307026e-37,0.027020702584608418,0.0,-2.059999840589415e-34,0.0002565600717695029,1.7378508482556699e-34,1.686639339407389e-36,-1.925929944387236e-34,0.027020702584608418,7.748074412676587e-35,5.7777898331617076e-34,0.0002565600717695029,0.0002565600717695029,-2.56169770216862e-34,7.748074412676587e-35,0.027013691271921478,-1.1290263940531935e-34,-2.359341492527554e-36,-2.74952709149683e-36,0.00025656007176950285,3.851859888774472e-34,-1.1468189353719476e-34,0.027013691271921478,2.407412430484045e-34,1.8141447123859555e-38,1.1811367237062345e-34,0.00025656007176950285,-2.359341492527554e-36,-2.407412430484045e-34,0.027013691271921478
2026-08-21T00:30:42.379587,0.027020702531797933,-2.17748849052809e-36,1.1046185807908605e-36,0.00025656006998427177,-1.7309154315858184e-36,2.315929314975655e-39,-2.129665155903816e-37,0.027020702531797926,6.7407548053553255e-34,-1.0923281255016107e-34,0.0002565600699842718,3.069450848867157e-34,1.1046185807908605e-36,5.296307347064899e-34,0.027020702531797933,4.2511559799945915e-35,-3.851859888774472e-34,0.0002565600699842718,0.0002565600699842718,-1.3595767661610577e-34,4.2511559799945883e-35,0.02701369121928759,-6.018531076210112e-35,-9.731172895557742e-37,-1.7603027903563755e-36,0.00025656006998427177,0.0,-6.131378533889052e-35,0.02701369121928759,-1.4444474582904269e-34,2.315929314975599e-39,2.7459548035208636e-34,0.00025656006998427177,-9.731172895557739e-37,-4.81482486096809e-34,0.027013691219287587
2026-08-21T00:30:42.387920,0.027020702503661374,-1.5137726581062584e-36,6.97394180243216e-37,0.00025656006899722907,-1.0710830848218246e-36,-3.715326708511236e-39,-3.9898709429467945e-37,0.027020702503661367,3.59793703778503e-34,-5.833796347696797e-35,0.0002565600689972291,1.6221822041347568e-34,6.97394180243216e-37,2.8178711805621865e-34,0.027020702503661377,2.2638509163207797e-35,-2.0739540705145324e-34,0.0002565600689972291,0.00025656006899722907,-7.256594355666434e-35,2.263850916320778e-35,0.027013691191257492,-3.180103928364379e-35,-5.97948547235083e-37,-1.093550946792761e-36,0.00025656006899722907,-1.6339371476429796e-36,-3.245211649535381e-35,0.02701369119125749,-7.748858760620519e-35,-3.715326708511265e-39,1.444036035267639e-34,0.000256560068997229,-5.97948547235083e-37,-2.5578757073892976e-34,0.027013691191257492
2026-08-21T00:30:42.396253,0.027020702488670487,-9.955745843473717e-37,4.2950312442027235e-37,0.00025656006845225897,-6.486112216716643e-37,-5.0233056203139734e-39,-3.6539956836929188e-37,0.027020702488670483,1.9202866531483273e-34,-3.115526441521684e-35,0.000256560068452259,8.628716282211001e-35,4.295031244202725e-37,1.4990652420979498e-34,0.027020702488670497,1.2055184860447615e-35,-1.116602083846091e-34,0.00025656006845225897,0.00025656006845225897,-3.8729803309419126e-35,1.2055184860447607e-35,0.02701369117633024,-1.680155114938914e-35,-3.6088726862960036e-37,-6.644647252110777e-37,0.0002565600684522589,-1.7397316392169855e-36,-1.7174951977538528e-35,0.02701369117633024,-4.100124295668139e-35,-5.023305620313988e-39,7.649529487976036e-35,0.00025656006845225886,-3.6088726862960036e-37,-1.3579310740699065e-34,0.027013691176330238
2026-08-21T00:30:42.404586,0.02702070248068339,-1.6250033905767303e-34,-7.128788686376941e-36,0.00025656006815175764,-1.128474576789396e-36,-2.0594452087498657e-36,-1.609957062886205e-34,0.027020702480683396,-4.622231866529366e-33,-2.350988701644575e-38,0.0002565600681517577,9.62964972193618e-34,-7.12878868637694e-36,-4.622231866529366e-33,0.027020702480683403,-4.460319700851315e-34,-2.6963019221421302e-33,0.00025656006815175764,0.0002565600681517577,7.551375709682375e-35,-4.460319700851315e-34,0.027013691168380895,-2.858802261199803e-35,-1.2605377691031041e-34,-1.1519844638058418e-36,0.00025656006815175764,-2.8888949165808538e-33,-2.858802261199803e-35,0.027013691168380895,5.7777898331617076e-34,-2.059445208749865e-36,9.62964972193618e-34,0.00025656006815175754,-1.2605377691031043e-34,3.851859888774472e-34,0.027013691168380895
2026-08-21T00:30:42.412919,0.027020702476427842,-8.57640678359941e-35,-4.7227151956599295e-36,0.00025656006798625895,-9.874152546907215e-37,-1.4043449008291942e-36,-8.425943506694157e-35,0.02702070247642785,-2.1185229388259594e-33,2.915225990039273e-36,0.000256560067986259,5.296307347064899e-34,-4.722715195659927e-36,-2.0703746902162785e-33,0.027020702476427853,-2.361970605399229e-34,-1.1555579666323415e-33,0.00025656006798625895,0.000256560067986259,4.325819211026018e-35,-2.361970605399229e-34,0.027013691164147598,-9.027796614315168e-36,-6.65925212931666e-35,-9.4039548065783e-37,0.00025656006798625895,-1.5407439555097887e-33,-1.2037062152420224e-35,0.027013691164147605,5.7777898331617076e-34,-1.4043449008291889e-36,5.416677968589101e-34,0.00025656006798625895,-6.659252129316523e-35,3.851859888774472e-34,0.027013691164147605
2026-08-21T00:30:42.421252,0.02702070247416044,-2.3773197751029943e-34,-4.883749816543076e-36,0.0002565600678952151,2.256949153578792e-36,-2.9861820059264652e-36,-2.3472271197219437e-34,0.027020702474160448,-2.1185229388259594e-33,1.9256948455170714e-34,0.0002565600678952151,0.0,-4.883749816543075e-36,-1.925929944387236e-33,0.027020702474160458,-2.336206901019433e-34,-5.175936725540696e-34,0.00025656006789521503,0.0002565600678952151,7.664223167361315e-35,-2.336206901019433e-34,0.027013691161893248,1.9108836166967106e-34,-1.6229508339282322e-34,2.3274788146281293e-36,0.00025656006789521503,-7.252329946833185e-34,1.9108836166967106e-34,0.027013691161893248,1.925929944387236e-34,-2.986182005926458e-36,-3.851859888774472e-34,0.0002565600678952151,-1.6229508339282253e-34,3.851859888774472e-34,0.027013691161893248
2026-08-21T00:30:42.429585,0.02702070247295234,-1.264119048445855e-34,-3.206263633453498e-36,0.0002565600678451833,2.1393997184965633e-36,-1.9955422436053477e-36,-1.2451143812821799e-34,0.027020702472952345,-1.4444474582904269e-33,1.0331419849377085e-34,0.0002565600678451833,2.8888949165808538e-34,-3.2062636334534974e-36,-1.1555579666323415e-33,0.027020702472952348,-1.2418273442161126e-34,-1.0833355937178202e-34,0.0002565600678451833,0.0002565600678451833,4.1559602773321975e-35,-1.2418273442161126e-34,0.02701369116069275,1.0269118648783504e-34,-8.597035044114898e-35,2.174664549021232e-36,0.00025656006784518327,-9.62964972193618e-35,1.023150282955719e-34,0.027013691160692754,4.81482486096809e-34,-1.9955422436053427e-36,2.407412430484045e-35,0.0002565600678451833,-8.597035044114862e-35,5.7777898331617076e-34,0.027013691160692754
2026-08-21T00:30:42.437918,0.027020702472308637,-6.721330145585207e-35,-2.0324798070064504e-36,0.0002565600678177165,1.6393478266729235e-36,-1.276379870462022e-36,-6.60425715806651e-35,0.027020702472308637,-1.925929944387236e-33,5.552425167642988e-35,0.00025656006781771647,1.8055593228630336e-34,-2.032479807006449e-36,-2.311115933264683e-33,0.027020702472308637,-6.635845580383476e-35,-1.3481509610710651e-33,0.0002565600678177165,0.0002565600678177166,2.2636218307054812e-35,-6.635845580383478e-35,0.027013691160053466,5.46177456350365e-35,-4.555748816685418e-35,1.6530503604299543e-36,0.00025656006781771647,-3.851859888774472e-34,5.430168994145971e-35,0.027013691160053463,9.62964972193618e-35,-1.2763798704620185e-36,4.81482486096809e-35,0.0002565600678177166,-4.555748816685398e-35,1.925929944387236e-34,0.02701369116005347
2026-08-21T00:30:42.446251,0.027020702471965655,-3.4606553688208144e-35,-1.0611286200475285e-36,0.0002565600678026518,9.874152546907215e-37,-4.045784115022127e-37,-3.3101920919155616e-35,0.027020702471965655,-1.1555579666323415e-33,3.26317231788267e-35,0.0002565600678026518,1.925929944387236e-34,-1.0611286200475259e-36,-1.4444474582904269e-33,0.02702070247196565,-3.8141507026205174e-35,-5.7777898331617076e-34,0.0002565600678026518,0.00025656006780265186,1.5140367238591063e-35,-3.814150702620483e-35,0.02701369115971303,2.407412430484045e-35,-2.56115687645821e-35,9.874152546907215e-37,0.0002565600678026518,-3.851859888774472e-34,3.009265538105056e-35,0.02701369115971303,1.925929944387236e-34,-4.045784115022104e-37,0.0,0.0002565600678026519,-2.561156876458197e-35,0.0,0.027013691159713037
2026-08-21T00:30:42.454584,0.027020702471782905,1.8055593228630336e-35,1.053599826385624e-36,0.00025656006779439653,1.8337711872827685e-36,-2.204121427586021e-36,2.5578757073892976e-35,0.027020702471782905,7.703719777548943e-34,7.702779382068286e-34,0.0002565600677943966,9.62964972193618e-35,1.0535998263856247e-36,7.703719777548943e-34,0.027020702471782898,8.444816804095096e-35,-1.5407439555097887e-33,0.0002565600677943966,0.0002565600677943966,6.596404099074349e-34,8.444816804095111e-35,0.027013691159531752,8.425943506694157e-35,-1.3155534328465991e-34,1.8337711872827685e-36,0.0002565600677943966,-1.3481509610710651e-33,8.125016952883651e-35,0.027013691159531755,3.851859888774472e-34,-2.2041214275860192e-36,0.0,0.0002565600677943967,-1.3155534328465985e-34,0.0,0.027013691159531755
2026-08-21T00:30:42.462917,0.027020702471685525,1.1314725294503186e-35,7.705533392888678e-37,0.00025656006778987665,1.1531913421634453e-36,-1.5143110446117565e-36,1.5605399706237168e-35,0.02702070247168552,1.1555579666323415e-33,4.104363093812369e-34,0.00025656006778987665,6.2592723192585165e-34,7.705533392888678e-37,1.1555579666323415e-33,0.027020702471685518,4.464037000307164e-35,-5.7176045223996064e-34,0.00025656006778987665,0.00025656006778987665,3.5152888005609206e-34,4.4640370003071724e-35,0.027013691159435214,4.364390231696036e-35,-7.022943613141812e-35,1.130385103057039e-36,0.00025656006778987665,-4.724546894824938e-34,4.183384279209334e-35,0.027013691159435214,3.6111186457260672e-34,-1.5143110446117555e-36,5.296307347064899e-34,0.00025656006778987676,-7.02294361314181e-35,1.6250033905767303e-34,0.02701369115943522
2026-08-21T00:30:42.471250,0.027020702471633636,6.931704408690663e-36,5.201864412039454e-37,0.0002565600677874038,7.018678127446141e-37,-9.88635789296861e-37,9.367981170092549e-36,0.02702070247163363,5.7777898331617076e-34,2.1869018914126195e-34,0.0002565600677874038,3.851859888774472e-34,5.201864412039452e-37,7.703719777548943e-34,0.027020702471633632,2.3595303027344388e-35,-3.069450848867157e-34,0.0002565600677874039,0.0002565600677874038,1.8732680592645092e-34,2.3595303027344457e-35,0.02701369115938381,2.2587433794044752e-35,-3.7489785562222455e-35,6.765105428128044e-37,0.0002565600677874038,-2.527783052008247e-34,2.1513039166274392e-35,0.02701369115938381,1.925929944387236e-34,-9.886357892968604e-37,2.8888949165808538e-34,0.0002565600677874039,-3.7489785562222433e-35,8.726870060504662e-35,0.027013691159383818
2026-08-21T00:30:42.479583,0.027020702471605984,-1.3616926559925378e-34,3.2296258615438124e-36,0.0002565600677860519,-3.385423730368188e-36,-2.316119558308429e-36,-1.3692158198378005e-34,0.027020702471605977,-2.8888949165808538e-34,-6.831032771498477e-34,0.00025656006778605197,4.81482486096809e-34,3.2296258615438124e-36,1.925929944387236e-34,0.027020702471605984,2.3464226026631527e-34,-3.851859888774472e-34,0.000256560067786052,0.0002565600677860519,-5.066850849784388e-34,2.3464226026631527e-34,0.02701369115935644,-1.4745401136714774e-34,-1.5034101943032478e-34,-3.479463278433971e-36,0.0002565600677860519,7.703719777548943e-34,-1.504632769052528e-34,0.027013691159356444,3.851859888774472e-34,-2.316119558308429e-36,4.81482486096809e-34,0.0002565600677860521,-1.5034101943032473e-34,7.703719777548943e-34,0.027013691159356444
2026-08-21T00:30:42.487916,0.027020702471591246,-4.7546395502059885e-34,-1.2494805227748399e-37,0.00025656006778531346,-1.1754943508222875e-36,-1.8258661218959685e-36,-4.7546395502059885e-34,0.027020702471591242,-6.2592723192585165e-34,2.742710439112594e-33,0.00025656006778531346,3.7314892672502695e-34,-1.2494805227748365e-37,-1.4444474582904269e-34,0.027020702471591246,-4.109388910114631e-35,1.925929944387236e-33,0.0002565600677853136,0.00025656006778531346,2.7541127343155703e-33,-4.109388910114633e-35,0.027013691159341865,2.1365785320545898e-34,-9.412447159134436e-35,-1.1754943508222875e-36,0.00025656006778531346,1.5407439555097887e-33,2.2268564981977415e-34,0.027013691159341865,9.62964972193618e-34,-1.8258661218959685e-36,3.7314892672502695e-34,0.0002565600677853135,-9.412447159134434e-35,7.703719777548943e-34,0.027013691159341865
2026-08-21T00:30:42.496249,0.027020702471583398,-2.4525514135556207e-34,-6.596617839047431e-38,0.00025656006778491036,2.445028249710358e-36,-1.641462005942115e-36,-2.4525514135556207e-34,0.027020702471583398,-3.851859888774472e-34,1.458271271856097e-33,0.0002565600677849103,1.925929944387236e-34,-6.596617839047297e-38,1.925929944387236e-34,0.027020702471583398,-2.3918167524267308e-35,2.407412430484045e-34,0.00025656006778491036,0.0002565600677849103,1.4643838424803729e-33,-2.391816752426748e-35,0.027013691159334108,1.1435209044799213e-34,-5.058717000466871e-35,2.445028249710358e-36,0.0002565600677849103,4.81482486096809e-35,1.1736135598609718e-34,0.027013691159334108,5.7777898331617076e-34,-1.641462005942115e-36,1.925929944387236e-34,0.00025656006778491036,-5.058717000466858e-35,3.851859888774472e-34,0.027013691159334108
2026-08-21T00:30:42.504582,0.02702070247157921,-2.9942192104145307e-34,3.921995238365918e-37,0.0002565600677846904,1.6221822041347568e-36,-1.0932015620704607e-36,-2.96412655503348e-34,0.02702070247157922,0.0,1.7333604598355287e-33,0.0002565600677846904,2.8888949165808538e-34,3.921995238365933e-37,1.925929944387236e-34,0.027020702471579214,1.7354107614232337e-35,7.703719777548943e-34,0.0002565600677846904,0.0002565600677846904,1.5654763566510896e-33,1.735410761423223e-35,0.02701369115932998,6.168994353115365e-35,-3.237484436885302e-35,1.692711865184094e-36,0.0002565600677846904,7.703719777548943e-34,6.770847460736376e-35,0.027013691159329976,8.425943506694157e-34,-1.0932015620704607e-36,3.851859888774472e-34,0.00025656006778469043,-3.2374844368852956e-35,6.98149604840373e-34,0.027013691159329976
2026-08-21T00:30:42.512915,0.027020702471576983,-1.5544958152014558e-34,2.502091650137832e-37,0.0002565600677845705,1.5688358785597472e-36,-6.662445188642123e-37,-1.5341581449565474e-34,0.02702070247157699,1.925929944387236e-34,9.239743155224782e-34,0.00025656006778457046,9.62964972193618e-35,2.502091650137843e-37,3.851859888774472e-34,0.02702070247157699,9.15957400762641e-36,3.6111186457260672e-34,0.00025656006778457046,0.00025656006778457046,8.345438336494961e-34,9.159574007626354e-36,0.02701369115932778,2.992398026226266e-35,-1.7275519041685392e-35,1.6146978070305543e-36,0.00025656006778457046,3.490748024201865e-34,3.281539242349746e-35,0.02701369115932778,3.881952544155522e-34,-6.662445188642121e-37,1.925929944387236e-34,0.0002565600677845705,-1.7275519041685354e-35,3.069450848867157e-34,0.02701369115932778
2026-08-21T00:30:42.521248,0.0270207024715758,-8.064630353638726e-35,1.548408050450017e-37,0.0002565600677845052,1.1959321239809516e-36,-3.9974636610951486e-37,-7.933349547697618e-35,0.027020702471575803,9.62964972193618e-35,4.925109798986723e-34,0.0002565600677845051,-9.62964972193618e-35,1.5484080504500243e-37,1.925929944387236e-34,0.027020702471575796,4.833900925905961e-36,1.7453740121009325e-34,0.0002565600677845051,0.00025656006778450514,4.44873711196245e-34,4.8339009259059316e-36,0.0270136911593266,1.4372944768377802e-35,-9.218034021534974e-36,1.223164791323175e-36,0.00025656006778450514,1.8055593228630336e-34,1.5745580669139787e-35,0.0270136911593266,1.8958372890061853e-34,-3.997463661095148e-37,-9.62964972193618e-35,0.0002565600677845051,-9.218034021534955e-36,1.4745401136714774e-34,0.0270136911593266
2026-08-21T00:30:42.529581,0.02702070247157516,1.5798644075051544e-35,5.3077531083669396e-36,0.0002565600677844696,6.112570624275895e-37,-1.840385283004852e-36,1.5798644075051544e-35,0.02702070247157517,0.0,-4.25999152737997e-35,0.00025656006778446947,-9.62964972193618e-35,5.30775310836694e-36,0.0,0.02702070247157516,4.031091066908339e-34,0.0,0.0002565600677844695,0.0002565600677844695,2.251306780694845e-34,4.031091066908338e-34,0.027013691159325975,-7.222237291452134e-35,-1.2819902467554194e-34,6.58276836460481e-37,0.0002565600677844695,0.0,-6.620384183831123e-35,0.027013691159325975,-2.407412430484045e-34,-1.840385283004852e-36,-2.8888949165808538e-34,0.0002565600677844695,-1.2819902467554194e-34,-2.407412430484045e-34,0.02701369115932598
2026-08-21T00:30:42.537914,0.02702070247157483,1.9560225997682864e-34,3.7148984297839587e-36,0.0002565600677844502,4.4668785331246925e-37,-1.5474388465128116e-36,1.986115255149337e-34,0.02702070247157483,2.2268564981977415e-34,-1.925929944387236e-34,0.0002565600677844501,0.0,3.71489842978396e-36,2.1666711874356403e-34,0.02702070247157483,2.0579396358089543e-34,0.0,0.00025656006778445017,0.00025656006778445017,-3.294910665354872e-34,2.0579396358089543e-34,0.027013691159325646,-5.266214691683848e-35,-8.279530169006118e-35,4.70197740328915e-37,0.0002565600677844501,-3.851859888774472e-34,-4.664361584062837e-35,0.027013691159325642,-5.7777898331617076e-34,-1.5474388465128116e-36,-9.62964972193618e-35,0.0002565600677844501,-8.279530169006117e-35,-7.703719777548943e-34,0.027013691159325642
2026-08-21T00:30:42.546247,0.02702070247157465,1.0333236582227804e-34,2.5016110504349787e-36,0.0002565600677844397,-2.6048210674629812e-37,-1.0454929717660758e-36,1.0528650335599242e-34,0.02702070247157465,9.62964972193618e-35,-1.0307302169411654e-34,0.0002565600677844396,0.0,2.5016110504349797e-36,4.81482486096809e-35,0.027020702471574648,1.093933235412134e-34,0.0,0.0002565600677844396,0.0002565600677844396,-1.7599931039216955e-34,1.0939332354121338e-34,0.02701369115932547,-2.7434071571356084e-35,-4.4484907442676126e-35,-2.393849633273377e-37,0.00025656006778443965,-2.046300565911438e-34,-2.44845505691291e-35,0.02701369115932547,-2.8287096058187527e-34,-1.0454929717660758e-36,1.925929944387236e-34,0.00025656006778443954,-4.4484907442676126e-35,-3.7314892672502695e-34,0.027013691159325465
2026-08-21T00:30:42.554580,0.027020702471574558,5.45830240722271e-35,1.6025288158612473e-36,0.0002565600677844339,-3.96729343402522e-37,-6.763065607214496e-37,5.581102536797772e-35,0.027020702471574554,-1.925929944387236e-34,-5.49837482597125e-35,0.00025656006778443385,-3.611118645726067e-35,1.602528815861248e-36,-9.62964972193618e-35,0.02702070247157455,5.692900133254345e-35,-1.5407439555097887e-33,0.0002565600677844339,0.00025656006778443385,-9.382208161088088e-35,5.692900133254347e-35,0.027013691159325375,-1.3541694921472752e-35,-2.3834629781287802e-35,-3.790969281401877e-37,0.00025656006778443385,-1.1555579666323415e-33,-1.1660903960157092e-35,0.027013691159325372,-4.81482486096809e-34,-6.763065607214496e-37,7.222237291452134e-35,0.00025656006778443385,-2.3834629781287808e-35,-5.7777898331617076e-34,0.027013691159325372
2026-08-21T00:30:42.562913,0.027020702471574502,3.159728815010309e-35,1.3761651239277094e-36,0.0002565600677844307,-1.4576129950196365e-36,-4.751003760499673e-37,3.159728815010309e-35,0.027020702471574502,4.333342374871281e-34,-2.3980084756774665e-35,0.0002565600677844307,-1.925929944387236e-34,1.3761651239277097e-36,5.7777898331617076e-34,0.0270207024715745,3.507466809821071e-35,-1.5407439555097887e-33,0.00025656006778443076,0.00025656006778443076,-4.4668785331246925e-35,3.507466809821071e-35,0.027013691159325316,-6.018531076210112e-36,-1.6840049121077625e-35,-1.4576129950196365e-36,0.0002565600677844307,-1.1555579666323415e-33,0.0,0.027013691159325316,-7.703719777548943e-34,-4.751003760499673e-37,-2.8888949165808538e-34,0.0002565600677844308,-1.6840049121077614e-35,-3.851859888774472e-34,0.027013691159325316
2026-08-21T00:30:42.571246,0.027020702471574475,1.671021295440311e-35,8.215153389575375e-37,0.000256560067784429,-8.505760940377949e-37,-2.991611121506063e-37,1.6763373684524794e-35,0.027020702471574475,2.2732403412265815e-34,-1.2831741188027798e-35,0.00025656006778442897,-1.0535925859319868e-34,8.215153389575377e-37,3.030242842358793e-34,0.027020702471574475,1.8636151910931424e-35,-8.2271925702397e-34,0.0002565600677844291,0.000256560067784429,-2.386667744708108e-35,1.8636151910931424e-35,0.027013691159325292,-3.1193055930223646e-36,-9.034948789287308e-36,-8.35318393568896e-37,0.00025656006778442897,-6.18275206047308e-34,4.783962391946303e-38,0.02701369115932529,-4.078259676050087e-34,-2.991611121506063e-37,-1.559285253336262e-34,0.0002565600677844291,-9.034948789287301e-36,-2.017468449197511e-34,0.027013691159325292
2026-08-21T00:30:42.579579,0.027020702471574457,-1.8206056505535589e-34,-5.812421297356616e-36,0.0002565600677844281,-4.137740114894452e-36,-2.217607222243544e-36,-1.775466667481983e-34,0.027020702471574457,7.703719777548943e-34,1.925929944387236e-34,0.00025656006778442805,0.0,-5.8124212973566166e-36,3.851859888774472e-34,0.02702070247157446,-3.7570534330110573e-34,1.5407439555097887e-33,0.00025656006778442816,0.00025656006778442816,3.399294563707891e-34,-3.7570534330110577e-34,0.02701369115932528,-1.9560225997682864e-34,-1.2936580802459852e-34,-4.0907203408615605e-36,0.00025656006778442805,2.311115933264683e-33,-1.8958372890061853e-34,0.027013691159325278,-6.2592723192585165e-34,-2.2176072222435442e-36,0.0,0.00025656006778442816,-1.2936580802459848e-34,-4.81482486096809e-34,0.02701369115932528
2026-08-21T00:30:42.587912,0.02702070247157445,-9.610584481738241e-35,-4.067016222353948e-36,0.0002565600677844276,-2.36802294988744e-36,-1.4988688603501481e-36,-9.407961662065957e-35,0.02702070247157445,1.1074097180226606e-33,1.0242742359801525e-34,0.0002565600677844276,-7.703719777548943e-34,-4.067016222353948e-36,8.185202263645752e-34,0.027020702471574454,-2.004342627168804e-34,9.163213563529896e-34,0.00025656006778442767,0.00025656006778442767,1.8089674489656994e-34,-2.0043426271688045e-34,0.02701369115932527,-1.0482120688990927e-34,-6.82015293502691e-35,-2.3346568805268113e-36,0.00025656006778442756,1.3270861023043297e-33,-1.0133949584831086e-34,0.02701369115932527,-6.018531076210112e-34,-1.4988688603501484e-36,-9.62964972193618e-34,0.0002565600677844277,-6.820152935026908e-35,-5.2361220363027975e-34,0.02701369115932527
2026-08-21T00:30:42.596245,0.02702070247157445,-5.072895895811506e-35,-2.685078808222834e-36,0.00025656006778442735,-1.3519600526238555e-36,-9.639385001815718e-37,-4.985101459360314e-35,0.02702070247157445,5.912369242651474e-34,5.447238346812932e-35,0.00025656006778442735,-4.139885392084703e-34,-2.685078808222834e-36,4.3582775487880984e-34,0.027020702471574447,-1.0692535866444758e-34,4.850559889233087e-34,0.0002565600677844274,0.00025656006778442745,9.626262069458031e-35,-1.0692535866444758e-34,0.027013691159325264,-5.616992348070709e-35,-3.5950745474274273e-35,-1.3283396293158772e-36,0.00025656006778442735,7.0285158224366215e-34,-5.416844094126648e-35,0.027013691159325264,-3.208629380004516e-34,-9.639385001815718e-37,-5.1582749229195915e-34,0.0002565600677844274,-3.595074547427427e-35,-2.783570622747177e-34,0.027013691159325264
2026-08-21T00:30:42.604578,0.02702070247157445,1.3692158198378005e-34,2.5812529968526218e-36,0.0002565600677844272,1.5516525430854195e-36,1.3646626007994948e-36,1.3692158198378005e-34,0.02702070247157445,0.0,0.0,0.00025656006778442724,-2.8888949165808538e-34,2.581252996852622e-36,0.0,0.027020702471574443,2.0558449943685694e-34,-2.6963019221421302e-33,0.00025656006778442724,0.00025656006778442724,-4.5397591828756744e-35,2.0558449943685694e-34,0.02701369115932526,8.57640678359941e-35,1.0134424483190111e-34,1.598672317118311e-36,0.00025656006778442724,-2.311115933264683e-33,8.877333337409915e-35,0.027013691159325264,2.8888949165808538e-34,1.3646626007994951e-36,-1.925929944387236e-34,0.00025656006778442724,1.0134424483190111e-34,2.8888949165808538e-34,0.02701369115932526
2026-08-21T00:30:42.612911,0.02702070247157445,7.280720431292947e-35,1.9067053193437974e-36,0.0002565600677844271,7.93458686805044e-37,9.77742391355006e-37,7.292395018742032e-35,0.02702070247157445,-3.851859888774472e-34,-9.227630653954957e-37,0.0002565600677844271,-9.62964972193618e-35,1.9067053193437974e-36,-3.851859888774472e-34,0.027020702471574443,1.0969954884592748e-34,-1.2037062152420224e-33,0.00025656006778442713,0.00025656006778442713,-2.5120314277072284e-35,1.0969954884592742e-34,0.027013691159325268,4.6267457648365236e-35,5.317793822640516e-35,8.25784781452657e-37,0.0002565600677844271,-9.870390964984584e-34,4.7772090417417764e-35,0.02701369115932526,1.4444474582904269e-34,9.777423913550059e-37,-4.81482486096809e-35,0.00025656006778442713,5.317793822640515e-35,1.4444474582904269e-34,0.02701369115932526
2026-08-21T00:30:42.621244,0.02702070247157445,3.871479164996184e-35,1.3036811271028976e-36,0.0002565600677844271,4.055455510336892e-37,6.506136385008609e-37,3.883913691175976e-35,0.02702070247157445,-2.407412430484045e-34,-5.64237288394698e-37,0.0002565600677844271,-1.2037062152420224e-35,1.3036811271028976e-36,-2.407412430484045e-34,0.027020702471574443,5.915157944525524e-35,-5.7777898331617076e-34,0.0002565600677844271,0.00025656006778442713,-1.345353284516108e-35,5.915157944525514e-35,0.027013691159325264,2.5202598881629844e-35,2.777353941418314e-35,4.290554380501349e-37,0.0002565600677844271,-3.851859888774472e-34,2.595491526615611e-35,0.027013691159325268,-3.851859888774472e-34,6.506136385008606e-37,4.81482486096809e-35,0.000256560067784427,2.777353941418312e-35,-2.8888949165808538e-34,0.02701369115932526
2026-08-21T00:30:42.629577,0.02702070247157445,2.0588714678030247e-35,8.443371904209715e-37,0.0002565600677844271,2.027727755168446e-37,4.151755979576565e-37,2.0688011808251075e-35,0.02702070247157445,-3.851859888774472e-34,9.4039548065783e-38,0.0002565600677844271,-1.2037062152420224e-35,8.443371904209719e-37,-4.092601131822876e-34,0.027020702471574447,3.0940686113045267e-35,1.925929944387236e-34,0.000256560067784427,0.0002565600677844271,-6.764969988982265e-36,3.0940686113045213e-35,0.027013691159325268,1.2413220344683356e-35,1.4739163140786288e-35,2.1452771902506747e-37,0.0002565600677844271,3.851859888774472e-34,1.2413220344683356e-35,0.027013691159325268,-2.407412430484045e-34,4.151755979576563e-37,1.8055593228630336e-35,0.000256560067784427,1.4739163140786272e-35,-1.925929944387236e-34,0.02701369115932526
