time,tracker6.ekf6_info_0,tracker6.ekf6_info_1,tracker6.ekf6_info_2,tracker6.ekf6_info_3
2026-08-21T00:30:42.471250,0.002449489742784992,0.027273780832953197,0.026760612798064246,98.25148739481912
2026-08-21T00:30:42.479583,0.0024494897427849924,0.02727378083292433,0.02676061279803809,98.21340726992813
2026-08-21T00:30:42.487916,0.0024494897427849924,0.027273780832908937,0.026760612798024178,98.17540348316312
2026-08-21T00:30:42.496249,0.0024494897427849924,0.027273780832900735,0.026760612798016774,98.1374761261849
2026-08-21T00:30:42.504582,0.0024494897427851745,0.02727378083289636,0.026760612798012836,98.09962529061791
2026-08-21T00:30:42.512915,0.0024494897427851745,0.02727378083289402,0.026760612798010754,98.0618510680496
2026-08-21T00:30:42.521248,0.0024494897427851737,0.027273780832892773,0.026760612798009634,98.02415355002958
2026-08-21T00:30:42.529581,0.0024494897427851745,0.027273780832892107,0.02676061279800904,97.98653282806876
2026-08-21T00:30:42.537914,0.0024494897427851745,0.027273780832891753,0.026760612798008725,97.94898899363868
2026-08-21T00:30:42.546247,0.0024494897427851745,0.02727378083289156,0.026760612798008555,97.91152213817067
2026-08-21T00:30:42.554580,0.0024494897427851745,0.02727378083289149,0.026760612798008464,97.87413235305499
2026-08-21T00:30:42.562913,0.0024494897427851745,0.027273780832891396,0.026760612798008405,97.83681972964015
2026-08-21T00:30:42.571246,0.0024494897427851745,0.02727378083289137,0.02676061279800839,97.79958435923204
2026-08-21T00:30:42.579579,0.0024494897427851745,0.027273780832891364,0.026760612798008378,97.76242633309309
2026-08-21T00:30:42.587912,0.0024494897427851745,0.027273780832891347,0.026760612798008364,97.72534574244155
2026-08-21T00:30:42.596245,0.0024494897427851745,0.027273780832891354,0.026760612798008367,97.68834267845065
2026-08-21T00:30:42.604578,0.0024494897427851745,0.027273780832891344,0.026760612798008364,97.65141723224774
2026-08-21T00:30:42.612911,0.0024494897427851745,0.027273780832891347,0.026760612798008364,97.61456949491358
2026-08-21T00:30:42.621244,0.0024494897427851745,0.027273780832891347,0.026760612798008364,97.57779955748146
2026-08-21T00:30:42.629577,0.0024494897427851745,0.027273780832891358,0.026760612798008364,97.54110751093633
2026-08-21T00:30:42.637910,0.0024494897427851745,0.02727378083289135,0.026760612798008364,97.50449344621417
2026-08-21T00:30:42.646243,0.0024494897427851745,0.02727378083289135,0.026760612798008364,97.46795745420093
2026-08-21T00:30:42.654576,0.0024494897427851745,0.027273780832891344,0.02676061279800837,97.4314996257319
2026-08-21T00:30:42.662909,0.0024494897427851745,0.027273780832891344,0.02676061279800836,97.3951200515908
2026-08-21T00:30:42.671242,0.0024494897427851745,0.02727378083289137,0.02676061279800836,97.35881882250892
2026-08-21T00:30:42.679575,0.0024494897427851745,0.027273780832891344,0.026760612798008364,97.32259602916444
2026-08-21T00:30:42.687908,0.0024494897427851745,0.027273780832891344,0.026760612798008357,97.2864517621814
2026-08-21T00:30:42.696241,0.0024494897427851745,0.027273780832891354,0.026760612798008357,97.25038611212902
2026-08-21T00:30:42.704574,0.0024494897427851745,0.02727378083289135,0.026760612798008364,97.21439916952082
2026-08-21T00:30:42.712907,0.0024494897427851745,0.02727378083289135,0.02676061279800837,97.17849102481372
2026-08-21T00:30:42.721240,0.0024494897427851745,0.02727378083289135,0.02676061279800836,97.14266176840734
2026-08-21T00:30:42.729573,0.0024494897427851745,0.02727378083289134,0.026760612798008357,97.10691149064304
2026-08-21T00:30:42.737906,0.0024494897427851745,0.027273780832891347,0.026760612798008357,97.0712402818031
2026-08-21T00:30:42.746239,0.0024494897427851745,0.027273780832891347,0.026760612798008367,97.0356482321099
2026-08-21T00:30:42.754572,0.0024494897427851745,0.027273780832891347,0.026760612798008357,97.00013543172513
2026-08-21T00:30:42.762905,0.0024494897427851745,0.027273780832891347,0.026760612798008367,96.96470197074879
2026-08-21T00:30:42.771238,0.0024494897427851732,0.027273780832891347,0.026760612798008357,96.9293479392185
2026-08-21T00:30:42.779571,0.0024494897427851745,0.027273780832891347,0.026760612798008357,96.89407342710854
2026-08-21T00:30:42.787904,0.0024494897427851745,0.027273780832891347,0.026760612798008367,96.85887852432903
2026-08-21T00:30:42.796237,0.0024494897427851745,0.027273780832891347,0.026760612798008357,96.8237633207251
2026-08-21T00:30:42.804570,0.0024494897427851745,0.027273780832891347,0.026760612798008357,96.78872790607602
2026-08-21T00:30:42.812903,0.0024494897427851745,0.027273780832891347,0.026760612798008357,96.7537723700943
2026-08-21T00:30:42.821236,0.0024494897427851745,0.027273780832891347,0.026760612798008367,96.71889680242488
2026-08-21T00:30:42.829569,0.0024494897427851745,0.027273780832891347,0.026760612798008357,96.68410129264423
2026-08-21T00:30:42.837902,0.0024494897427851745,0.027273780832891347,0.02676061279800836,96.64938593025954
2026-08-21T00:30:42.846235,0.0024494897427851745,0.027273780832891347,0.026760612798008364,96.61475080470778
2026-08-21T00:30:42.854568,0.0024494897427851745,0.02727378083289135,0.026760612798008364,96.58019600535489
2026-08-21T00:30:42.862901,0.0024494897427851745,0.027273780832891347,0.026760612798008357,96.54572162149482
2026-08-21T00:30:42.871234,0.0024494897427851745,0.027273780832891347,0.026760612798008367,96.51132774234883
2026-08-21T00:30:42.879567,0.0024494897427851745,0.027273780832891347,0.026760612798008357,96.47701445706444
2026-08-21T00:30:42.887900,0.0024494897427851745,0.027273780832891344,0.02676061279800836,96.44278185471464
2026-08-21T00:30:42.896233,0.0024494897427851745,0.02727378083289135,0.026760612798008357,96.40863002429697
2026-08-21T00:30:42.904566,0.002449489742784812,0.027273780832891347,0.026760612798008367,96.37455905473271
2026-08-21T00:30:42.912899,0.002449489742784812,0.02727378083289135,0.026760612798008357,96.34056903486595
2026-08-21T00:30:42.921232,0.002449489742784812,0.027273780832891347,0.026760612798008357,96.30666005346269
2026-08-21T00:30:42.929565,0.002449489742784812,0.02727378083289135,0.026760612798008357,96.27283219920996
2026-08-21T00:30:42.937898,0.002449489742784812,0.027273780832891364,0.026760612798008357,96.23908556071497
