time,tracker3.kf3_cov.0,tracker3.kf3_cov.1,tracker3.kf3_cov.2,tracker3.kf3_cov.3,tracker3.kf3_cov.4,tracker3.kf3_cov.5,tracker3.kf3_cov.6,tracker3.kf3_cov.7,tracker3.kf3_cov.8
2026-04-10T00:15:32.210319,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.218652,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.226985,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.235318,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.243651,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.251984,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.260317,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.268650,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.276983,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.285316,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.293649,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.301982,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.310315,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.318648,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.326981,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.335314,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.343647,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.351980,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.360313,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.368646,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.376979,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.385312,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
