time,tracker6.ekf6_cov.0,tracker6.ekf6_cov.1,tracker6.ekf6_cov.2,tracker6.ekf6_cov.3,tracker6.ekf6_cov.4,tracker6.ekf6_cov.5,tracker6.ekf6_cov.6,tracker6.ekf6_cov.7,tracker6.ekf6_cov.8,tracker6.ekf6_cov.9,tracker6.ekf6_cov.10,tracker6.ekf6_cov.11,tracker6.ekf6_cov.12,tracker6.ekf6_cov.13,tracker6.ekf6_cov.14,tracker6.ekf6_cov.15,tracker6.ekf6_cov.16,tracker6.ekf6_cov.17,tracker6.ekf6_cov.18,tracker6.ekf6_cov.19,tracker6.ekf6_cov.20,tracker6.ekf6_cov.21,tracker6.ekf6_cov.22,tracker6.ekf6_cov.23,tracker6.ekf6_cov.24,tracker6.ekf6_cov.25,tracker6.ekf6_cov.26,tracker6.ekf6_cov.27,tracker6.ekf6_cov.28,tracker6.ekf6_cov.29,tracker6.ekf6_cov.30,tracker6.ekf6_cov.31,tracker6.ekf6_cov.32,tracker6.ekf6_cov.33,tracker6.ekf6_cov.34,tracker6.ekf6_cov.35
2026-04-09T18:56:42.538270,0.027020702683731475,-6.502915126725437e-37,8.024534987397765e-37,0.00025656007499355094,2.254174496847408e-37,-2.3145639996289106e-37,4.9344755425532375e-39,0.027020702683731475,5.161741623130312e-35,1.3669513388276707e-37,0.00025656007499355094,8.234014926582646e-37,8.024534987397765e-37,1.0290803964477914e-34,0.027020702683731475,1.9285618167243718e-35,6.885333268410552e-35,0.00025656007499355094,0.00025656007499355094,-1.6362161659483617e-35,1.9285618167243707e-35,0.02701369137075457,6.11011908577335e-36,-7.046494085586381e-36,2.0485619100893515e-37,0.00025656007499355094,6.834397699604864e-35,5.6749383425234993e-36,0.02701369137075456,2.0834612348252336e-34,-2.3145639996289102e-37,6.315049128758136e-37,0.00025656007499355094,-7.046494085586378e-36,2.0593987879276424e-34,0.027013691370754565
2026-04-09T18:56:42.546603,0.02702070258460842,-1.8055593228630336e-35,6.890865381992834e-36,0.00025656007176950285,7.176393011770065e-36,-1.0424534962330022e-37,-1.8055593228630336e-35,0.027020702584608425,-1.1555579666323415e-33,-1.5407439555097887e-33,0.00025656007176950285,-1.4068316390641137e-34,6.890865381992834e-36,-1.1555579666323415e-33,0.027020702584608425,5.0318084894468715e-34,-1.1555579666323415e-33,0.00025656007176950296,0.0002565600717695029,-1.1555579666323415e-33,5.0318084894468715e-34,0.027013691271921478,5.409154804743838e-34,-8.079874016550284e-37,7.052966104933725e-36,0.0002565600717695029,-1.5407439555097887e-33,5.356492657827e-34,0.027013691271921478,-1.925929944387236e-34,-1.0424534962330016e-37,-1.4143548029093763e-34,0.0002565600717695029,-8.079874016550277e-37,-9.62964972193618e-35,0.02701369127192148
2026-04-09T18:56:42.554936,0.027020702531797933,-1.2556380342641266e-35,4.960922848818226e-36,0.0002565600699842718,5.254675515465993e-36,-7.503914118990753e-38,-1.3545133036579703e-35,0.027020702531797936,-6.197644659503987e-34,-8.192433280891857e-34,0.00025656006998427177,-7.324924744421492e-35,4.960922848818225e-36,-6.187768350321332e-34,0.02702070253179794,2.6799592710204743e-34,-6.1357092792936765e-34,0.0002565600699842719,0.0002565600699842718,-6.14066911409451e-34,2.6799592710204748e-34,0.027013691219287594,2.9027906938854805e-34,-1.3723465017935962e-36,5.178895079082506e-36,0.00025656006998427177,-8.189809479441943e-34,2.881954056026111e-34,0.027013691219287587,-9.944746560345628e-35,-7.503914118990749e-38,-7.340632165641123e-35,0.0002565600699842718,-1.3723465017935949e-36,-4.887315986374344e-35,0.027013691219287587
2026-04-09T18:56:42.563269,0.027020702503661377,-6.018531076210112e-36,9.80276414223484e-36,0.0002565600689972291,9.439219637102969e-36,-2.9271846185512487e-38,-1.2037062152420224e-35,0.027020702503661374,-5.7777898331617076e-34,-7.703719777548943e-34,0.000256560068997229,-3.4606553688208144e-35,9.802764142234839e-36,-5.7777898331617076e-34,0.027020702503661377,6.401509839545701e-34,-1.4444474582904269e-33,0.00025656006899722907,0.00025656006899722907,-7.703719777548943e-34,6.401509839545701e-34,0.02701369119125749,6.014769494287481e-34,7.594676237783149e-37,9.371628711930687e-36,0.000256560068997229,-1.7333369499485123e-33,6.078716386972213e-34,0.027013691191257492,-1.4444474582904269e-34,-2.927184618551247e-38,-3.611118645726067e-35,0.00025656006899722907,7.594676237783156e-37,-1.1435209044799213e-34,0.027013691191257492
2026-04-09T18:56:42.571602,0.027020702488670494,-5.1505418272443246e-36,6.863465000817321e-36,0.00025656006845225897,6.589328673978803e-36,-3.7771138776458643e-38,-8.356092538887126e-36,0.027020702488670487,-3.1226206123306172e-34,-4.087434783901139e-34,0.0002565600684522589,-1.7705823919733594e-35,6.863465000817321e-36,-3.1152427187535962e-34,0.027020702488670497,3.40949358999525e-34,-7.685721986606637e-34,0.00025656006845225897,0.0002565600684522589,-4.087711574375578e-34,3.4094935899952497e-34,0.02701369117633024,3.2181287007072084e-34,-7.940073079355717e-37,6.581005930694238e-36,0.0002565600684522589,-9.225216120526625e-34,3.2521920923816797e-34,0.02701369117633024,-7.363458667476956e-35,-3.7771138776458633e-38,-1.8432625859581933e-35,0.00025656006845225897,-7.940073079355714e-37,-5.814328754723401e-35,0.02701369117633024
2026-04-09T18:56:42.579935,0.027020702480683396,-3.7711703208778355e-36,4.5302211097141806e-36,0.0002565600681517576,4.348840562189215e-36,-3.8082144529212293e-38,-5.4783477571955766e-36,0.027020702480683396,-1.6872357663139522e-34,-2.1686026826044546e-34,0.00025656006815175754,-9.026680247987499e-36,4.530221109714181e-36,-1.679372774300004e-34,0.0270207024806834,1.8158611180989243e-34,-4.089329383507266e-34,0.00025656006815175764,0.0002565600681517576,-2.1688975416109826e-34,1.8158611180989238e-34,0.0270136911683809,1.7217275816905091e-34,-1.0612487799669629e-36,4.359150383617842e-36,0.00025656006815175754,-4.909699082232587e-34,1.7398715182751125e-34,0.0270136911683809,-3.746435179269453e-35,-3.8082144529212283e-38,-9.37681666352281e-36,0.0002565600681517576,-1.0612487799669622e-36,-2.9499520014043284e-35,0.027013691168380902
2026-04-09T18:56:42.588268,0.02702070247642785,-1.2037062152420224e-35,1.2460261870685542e-35,0.00025656006798625895,-6.4946062882931385e-37,3.242924814389009e-36,0.0,0.027020702476427846,0.0,0.0,0.00025656006798625895,4.81482486096809e-34,1.2460261870685542e-35,0.0,0.027020702476427853,8.329979678829994e-34,-7.703719777548943e-34,0.000256560067986259,0.000256560067986259,-3.851859888774472e-34,8.329979678829996e-34,0.027013691164147608,-1.775466667481983e-34,2.5083921103179635e-34,-7.52316384526264e-37,0.00025656006798625895,-7.703719777548943e-34,-1.775466667481983e-34,0.027013691164147605,-1.1555579666323415e-33,3.242924814389009e-36,4.81482486096809e-34,0.00025656006798625895,2.5083921103179643e-34,-9.62964972193618e-34,0.027013691164147608
2026-04-09T18:56:42.596601,0.027020702474160448,-7.403144927402842e-36,8.785167467238479e-36,0.00025656006789521503,-7.755197032282364e-37,2.3401313943053794e-36,-4.125298542260949e-39,0.027020702474160448,-9.62964972193618e-34,-4.5560084316318044e-37,0.00025656006789521503,1.1555579666323415e-33,8.785167467238479e-36,-8.666684749742561e-34,0.027020702474160455,4.443028261232782e-34,-4.149024860662346e-34,0.00025656006789521514,0.00025656006789521514,-2.0559596842019993e-34,4.4430282612327825e-34,0.027013691161893248,-9.385120024917738e-35,1.3204848713257785e-34,-8.563164270833595e-37,0.00025656006789521503,-4.156548024507609e-34,-9.457218240012288e-35,0.02701369116189325,-6.138901697734314e-34,2.34013139430538e-36,1.1555579666323415e-33,0.0002565600678952151,1.320484871325779e-34,-5.10070508708807e-34,0.027013691161893248
2026-04-09T18:56:42.604934,0.02702070247295234,-6.018531076210112e-36,2.7765448247624515e-36,0.0002565600678451832,-2.915225990039273e-36,4.985392670623157e-36,6.018531076210112e-36,0.027020702472952345,-1.0111132208032988e-33,0.0,0.0002565600678451833,5.7777898331617076e-34,2.7765448247624528e-36,-9.719927688079331e-34,0.027020702472952345,2.5903278152139074e-36,-1.9018558200823954e-33,0.0002565600678451833,0.0002565600678451833,0.0,2.5903278152139716e-36,0.027013691160692757,-2.2832802270372113e-34,3.323511241488295e-34,-3.0474691045067804e-36,0.0002565600678451833,-2.1185229388259594e-33,-2.317134464340893e-34,0.027013691160692754,-9.388908478887775e-34,4.9853926706231575e-36,5.7777898331617076e-34,0.00025656006784518327,3.323511241488296e-34,-8.666684749742561e-34,0.027013691160692757
2026-04-09T18:56:42.613267,0.02702070247230864,6.018531076210112e-36,-4.926910315173601e-36,0.0002565600678177165,-3.65872616693437e-36,3.9709206786516344e-36,1.2037062152420224e-35,0.02702070247230864,-7.703719777548943e-34,3.851859888774472e-34,0.0002565600678177165,3.6111186457260672e-34,-4.9269103151735994e-36,-7.703719777548943e-34,0.027020702472308637,-4.918201348017194e-34,3.851859888774472e-34,0.00025656006781771647,0.0002565600678177166,7.703719777548943e-34,-4.918201348017194e-34,0.027013691160053473,-2.407412430484045e-34,2.1297421733509322e-34,-3.738072035614874e-36,0.0002565600678177166,3.851859888774472e-34,-2.4036508485614135e-34,0.027013691160053463,-9.62964972193618e-35,3.9709206786516344e-36,3.3703774026776627e-34,0.0002565600678177165,2.1297421733509327e-34,-4.81482486096809e-35,0.027013691160053463
2026-04-09T18:56:42.621600,0.027020702471965655,5.1698338603435246e-36,-3.873229044677914e-36,0.00025656006780265186,-2.584750752202496e-36,2.6752255659999918e-36,7.386720351669748e-36,0.027020702471965655,-4.083846321854417e-34,2.0452359259459137e-34,0.0002565600678026518,1.9353205059934056e-34,-3.873229044677913e-36,-4.084458101426639e-34,0.027020702471965655,-2.614040985022303e-34,2.0647872106176e-34,0.0002565600678026517,0.00025656006780265186,4.096967997926836e-34,-2.614040985022303e-34,0.02701369115971304,-1.2967099520918717e-34,1.1435820281813316e-34,-2.633841942585249e-36,0.0002565600678026518,2.0635494928555427e-34,-1.287491852639291e-34,0.027013691159713034,-5.269665151475744e-35,2.675225565999991e-36,1.8083292368933127e-34,0.0002565600678026518,1.1435820281813318e-34,-2.70044975872498e-35,0.027013691159713034
2026-04-09T18:56:42.629933,0.0270207024717829,3.796471270052783e-36,-2.7253467871938497e-36,0.0002565600677943966,-1.7228524595536117e-36,1.727982356798029e-36,4.450599801117855e-36,0.0270207024717829,-2.1647930964404527e-34,1.0859189283342073e-34,0.0002565600677943966,1.0370917891151823e-34,-2.7253467871938497e-36,-2.1654384310162486e-34,0.027020702471782905,-1.3893185535066607e-34,1.1067128154638396e-34,0.00025656006779439653,0.00025656006779439664,2.178757707724645e-34,-1.3893185535066605e-34,0.027013691159531755,-6.983398499491206e-35,6.139950007184697e-35,-1.7489345854092045e-36,0.0002565600677943966,1.105391980904372e-34,-6.89586757572297e-35,0.027013691159531752,-2.8821337889063846e-35,1.7279823567980287e-36,9.70112431885448e-35,0.0002565600677943966,6.139950007184698e-35,-1.5112379293283863e-35,0.027013691159531752
2026-04-09T18:56:42.638266,0.027020702471685525,2.5757680967498814e-36,-1.8028139395974923e-36,0.00025656006778987665,-1.1059254228095975e-36,1.0842961468971517e-36,2.643681609532888e-36,0.027020702471685525,0.0,5.765438967823983e-35,0.0002565600677898766,3.851859888774472e-34,-1.802813939597492e-36,1.925929944387236e-34,0.02702070247168552,-7.383709352930031e-35,6.018531076210112e-35,0.0002565600677898766,0.00025656006778987665,1.1586160625982823e-34,-7.383709352930029e-35,0.02701369115943522,-3.760311086084809e-35,3.2962499245904077e-35,-1.1178104250561177e-36,0.00025656006778987665,6.018531076210112e-35,-3.693217555508606e-35,0.027013691159435214,-1.5798644075051544e-35,1.0842961468971513e-36,0.0,0.0002565600677898766,3.296249924590408e-35,-8.275480229788904e-36,0.02701369115943522
2026-04-09T18:56:42.646599,0.027020702471633636,1.665841730553441e-36,-1.1464478104438923e-36,0.0002565600677874038,-6.914151015303157e-37,6.661598845934225e-37,1.552632868916675e-36,0.027020702471633636,1.1426085356675025e-36,3.0608938268020227e-35,0.00025656006778740375,2.051218200764192e-34,-1.1464478104438922e-36,1.0272893323389163e-34,0.027020702471633636,-3.9240146865842336e-35,3.1674864945992835e-35,0.0002565600677874038,0.0002565600677874038,6.161044848298354e-35,-3.9240146865842325e-35,0.027013691159383818,-2.0244869461439256e-35,1.7694315316085962e-35,-6.956258338553205e-37,0.0002565600677874038,3.2012687810935913e-35,-1.9778468388156413e-35,0.02701369115938381,-9.249396578134895e-36,6.661598845934222e-37,-3.823817698366376e-37,0.0002565600677874038,1.769431531608597e-35,-4.5195193387256725e-36,0.027013691159383818
2026-04-09T18:56:42.654932,0.027020702471605988,1.043288998382926e-36,-7.093560365649643e-37,0.00025656006778605197,-4.2389650592992434e-37,4.027253982608962e-37,9.034406116495354e-37,0.02702070247160599,1.2169135113136756e-36,1.6249686479013736e-35,0.0002565600677860519,1.0922855927581661e-34,-7.093560365649641e-37,5.47934417893899e-35,0.027020702471605984,-2.0853064508249838e-35,1.6667149992713054e-35,0.000256560067786052,0.00025656006778605197,3.2760715926841947e-35,-2.085306450824983e-35,0.02701369115935644,-1.089787158946912e-35,9.497433382298297e-36,-4.244508152649095e-37,0.00025656006778605197,1.7023300359108708e-35,-1.0591377312759754e-35,0.02701369115935644,-5.370888746787122e-36,4.027253982608961e-37,-4.078979548249839e-37,0.000256560067786052,9.497433382298301e-36,-2.465325912081901e-36,0.027013691159356444
2026-04-09T18:56:42.663265,0.027020702471591253,0.0,-4.746778822307269e-37,0.00025656006778531346,-2.7036370068912613e-36,2.69033582681894e-37,6.018531076210112e-36,0.027020702471591253,2.527783052008247e-34,0.0,0.00025656006778531346,-2.1817175151261656e-35,-4.746778822307267e-37,2.7685242950566515e-34,0.027020702471591246,-1.4502362709308384e-35,-3.851859888774472e-34,0.0002565600677853136,0.00025656006778531346,3.851859888774472e-34,-1.4502362709308384e-35,0.02701369115934186,-1.9334531082324985e-34,7.298136284669862e-36,-2.600781251194311e-36,0.00025656006778531346,-3.851859888774472e-34,-1.8958372890061853e-34,0.027013691159341862,6.2592723192585165e-34,2.6903358268189386e-37,-8.068593224044181e-35,0.00025656006778531346,7.298136284669858e-36,6.2592723192585165e-34,0.027013691159341865
2026-04-09T18:56:42.671598,0.0270207024715834,1.2037062152420224e-35,-3.658027782706813e-36,0.00025656006778491025,-1.1725556149452318e-36,-3.065453748885238e-36,1.8055593228630336e-35,0.027020702471583405,4.81482486096809e-34,1.1555579666323415e-33,0.0002565600677849103,-9.62964972193618e-35,-3.658027782706813e-36,6.7407548053553255e-34,0.027020702471583394,-2.665750809081356e-34,-3.851859888774472e-34,0.00025656006778491036,0.0002565600677849103,7.703719777548943e-34,-2.665750809081356e-34,0.0270136911593341,-4.100124295668139e-35,-2.441760039676141e-34,-1.128474576789396e-36,0.00025656006778491036,-3.851859888774472e-34,-3.912045199536573e-35,0.027013691159334104,3.851859888774472e-34,-3.0654537488852386e-36,-1.925929944387236e-34,0.0002565600677849103,-2.4417600396761406e-34,3.851859888774472e-34,0.027013691159334108
2026-04-09T18:56:42.679931,0.027020702471579214,8.38413884687303e-36,-2.643162242464108e-36,0.0002565600677846903,-7.592436553015217e-37,-2.2500961803919367e-36,1.2578102430263633e-35,0.027020702471579214,2.5520580463919434e-34,6.1535452857156354e-34,0.0002565600677846904,-5.120032183133988e-35,-2.6431622424641082e-36,3.575333145025749e-34,0.027020702471579214,-1.4260648917541462e-34,-2.0543484031761985e-34,0.0002565600677846904,0.0002565600677846904,4.101980671126026e-34,-1.4260648917541458e-34,0.027013691159329972,-2.3280320910991815e-35,-1.2956009508543446e-34,-7.456817492106586e-37,0.0002565600677846904,-2.050751060675535e-34,-2.2999778925193895e-35,0.027013691159329972,2.060813411710565e-34,-2.250096180391937e-36,-1.0285165082681098e-34,0.0002565600677846904,-1.2956009508543442e-34,2.0626292237171268e-34,0.02701369115932997
2026-04-09T18:56:42.688264,0.02702070247157699,5.515688630626739e-36,-1.781039869351881e-36,0.0002565600677845704,-4.8353716277218275e-37,-1.5247088222534154e-36,8.275845389064193e-36,0.027020702471576986,1.3526700249791131e-34,3.276757807626078e-34,0.00025656006778457046,-2.721815430091926e-35,-1.781039869351881e-36,1.8963295184224747e-34,0.027020702471576986,-7.628447098710569e-35,-1.0956065268368029e-34,0.00025656006778457046,0.00025656006778457046,2.1840973985386705e-34,-7.628447098710566e-35,0.027013691159327773,-1.3167315177494397e-35,-6.874141183052708e-35,-4.8529697989224105e-37,0.00025656006778457046,-1.0917838444929034e-34,-1.340202882916315e-35,0.027013691159327773,1.1025467636051382e-34,-1.5247088222534154e-36,-5.492049925143306e-35,0.00025656006778457046,-6.874141183052705e-35,1.1044946237309e-34,0.027013691159327773
2026-04-09T18:56:42.696597,0.027020702471575796,6.018531076210112e-36,-7.558482763053439e-36,0.00025656006778450503,-1.0403125004777244e-35,-1.095622423140549e-36,0.0,0.027020702471575796,3.851859888774472e-34,0.0,0.00025656006778450514,6.620384183831123e-35,-7.558482763053439e-36,3.851859888774472e-34,0.027020702471575796,-5.3332760057744625e-34,1.5407439555097887e-33,0.00025656006778450514,0.0002565600677845051,0.0,-5.3332760057744625e-34,0.0270136911593266,-7.824090399073146e-34,-4.5010785052446013e-35,-1.0373737646006687e-35,0.0002565600677845051,1.925929944387236e-33,-7.820328817150514e-34,0.0270136911593266,6.2592723192585165e-34,-1.095622423140549e-36,4.81482486096809e-35,0.00025656006778450514,-4.5010785052445987e-35,5.7777898331617076e-34,0.027013691159326603
2026-04-09T18:56:42.704930,0.02702070247157516,1.2037062152420224e-35,-1.1860711365942414e-35,0.0002565600677844695,-3.63815501579498e-36,-8.222223948693152e-37,6.018531076210112e-36,0.02702070247157517,0.0,7.703719777548943e-34,0.00025656006778446963,1.5949107351956797e-34,-1.1860711365942414e-35,0.0,0.02702070247157516,-7.808277657771474e-34,1.185650622013392e-33,0.0002565600677844695,0.0002565600677844695,1.1555579666323415e-33,-7.808277657771474e-34,0.02701369115932598,-1.1247129948667647e-34,-3.389601588502752e-35,-3.614645128778534e-36,0.0002565600677844695,1.4324103961380067e-33,-1.1435209044799213e-34,0.02701369115932598,5.7777898331617076e-34,-8.22222394869315e-37,1.4143548029093763e-34,0.00025656006778446947,-3.389601588502751e-35,5.7777898331617076e-34,0.027013691159325975
2026-04-09T18:56:42.713263,0.027020702471574825,0.0,-1.479402602539719e-35,0.00025656006778445017,-9.697828394283872e-38,-5.799642589945118e-37,0.0,0.02702070247157483,-1.925929944387236e-34,3.851859888774472e-34,0.0002565600677844502,9.62964972193618e-35,-1.479402602539719e-35,1.925929944387236e-34,0.027020702471574825,-9.132113640600794e-34,1.1555579666323415e-33,0.00025656006778445017,0.00025656006778445017,0.0,-9.132113640600792e-34,0.027013691159325642,1.0758124298725575e-34,-2.3069029127952145e-35,-1.557530014839531e-37,0.0002565600677844501,1.1555579666323415e-33,9.968192094972998e-35,0.027013691159325642,5.7777898331617076e-34,-5.799642589945116e-37,9.62964972193618e-35,0.0002565600677844501,-2.3069029127952134e-35,5.7777898331617076e-34,0.027013691159325642
2026-04-09T18:56:42.721596,0.027020702471574648,1.0811103435760202e-39,-1.022430045185368e-35,0.00025656006778443965,2.2441346654105774e-37,-3.321689264404272e-37,9.892035346393854e-37,0.027020702471574648,-9.9355254506682e-35,2.054187024070559e-34,0.00025656006778443965,5.312356042461724e-35,-1.0224300451853679e-35,1.057939506658946e-34,0.027020702471574648,-4.864383229633936e-34,6.16609896805943e-34,0.00025656006778443965,0.0002565600677844397,2.760682097844069e-37,-4.864383229633936e-34,0.02701369115932547,5.730536603144897e-35,-1.0577194031296138e-35,1.6936277717386258e-37,0.0002565600677844396,6.173311026241342e-34,5.237649877508158e-35,0.027013691159325465,3.0541956351556777e-34,-3.3216892644042713e-37,5.240235460642613e-35,0.0002565600677844396,-1.0577194031296132e-35,3.054220989279391e-34,0.02701369115932547
2026-04-09T18:56:42.729929,0.02702070247157455,2.5684383130944406e-39,-6.69460296330619e-36,0.0002565600677844339,2.665785373059768e-37,-1.8053514754552616e-37,1.0550253531708835e-36,0.027020702471574554,-5.11922547674768e-35,1.09545403173979e-34,0.0002565600677844339,2.9259585815728853e-35,-6.694602963306188e-36,5.806605673026555e-35,0.02702070247157455,-2.591012703360366e-34,3.2901219181019657e-34,0.0002565600677844339,0.00025656006778443396,2.9409204229962468e-37,-2.591012703360366e-34,0.027013691159325375,3.0523850259308854e-35,-4.722740643550241e-36,2.20907952958844e-37,0.00025656006778443385,3.297804296931431e-34,2.7514379481660824e-35,0.027013691159325372,1.6143144030645917e-34,-1.8053514754552612e-37,2.849134793278248e-35,0.00025656006778443385,-4.722740643550238e-36,1.6143684208722106e-34,0.027013691159325375
2026-04-09T18:56:42.738262,0.0270207024715745,1.8055593228630336e-35,-1.3844772231718904e-35,0.0002565600677844308,1.4341031080031908e-36,3.0473556441816065e-36,1.2037062152420224e-35,0.027020702471574506,-7.703719777548943e-34,1.1555579666323415e-33,0.0002565600677844308,4.81482486096809e-34,-1.3844772231718904e-35,-7.703719777548943e-34,0.027020702471574502,-8.767727690337781e-34,3.851859888774472e-34,0.0002565600677844308,0.0002565600677844308,1.5407439555097887e-33,-8.767727690337781e-34,0.027013691159325323,1.057004520259401e-34,2.393179971083325e-34,1.3106762011668506e-36,0.00025656006778443076,0.0,9.930576275746685e-35,0.02701369115932532,9.62964972193618e-35,3.047355644181608e-36,3.851859888774472e-34,0.0002565600677844308,2.393179971083325e-34,1.925929944387236e-34,0.02701369115932532
2026-04-09T18:56:42.746595,0.027020702471574475,1.35748391080504e-35,-9.612678836500564e-36,0.0002565600677844291,9.873870611013795e-37,2.2710755156945747e-36,9.380616124325759e-36,0.027020702471574475,-4.090617562836846e-34,6.157209949177155e-34,0.0002565600677844291,2.581431512912062e-34,-9.612678836500563e-36,-4.083192876680041e-34,0.027020702471574475,-4.663584030938899e-34,2.07096059791622e-34,0.0002565600677844291,0.00025656006778442914,8.20889038905774e-34,-4.663584030938899e-34,0.027013691159325295,5.341576315559225e-35,1.2911320320651901e-34,9.199796541947758e-37,0.0002565600677844291,1.6851775641504942e-36,5.073095641033242e-35,0.027013691159325295,5.038751281121872e-35,2.2710755156945754e-36,2.070960597916229e-34,0.0002565600677844291,1.29113203206519e-34,1.0114072343611904e-34,0.027013691159325295
2026-04-09T18:56:42.754928,0.02702070247157446,9.339489617176818e-36,-6.308923712412212e-36,0.00025656006778442816,6.301650927839595e-37,1.5631769199294558e-36,6.578997094886212e-36,0.027020702471574457,-2.171980546857672e-34,3.280661473420966e-34,0.0002565600677844281,1.3839084736948973e-34,-6.308923712412212e-36,-2.1640589918509746e-34,0.02702070247157446,-2.480487404049626e-34,1.113284600904792e-34,0.0002565600677844282,0.0002565600677844282,4.373445261739718e-34,-2.480487404049626e-34,0.02701369115932528,2.691405706096277e-35,6.96435224930987e-35,5.970759372508751e-37,0.0002565600677844281,1.7904637888447198e-36,2.586821611257101e-35,0.027013691159325278,2.6350645458399165e-35,1.5631769199294564e-36,1.113284600904792e-34,0.0002565600677844282,6.96435224930987e-35,5.309626472271019e-35,0.027013691159325285
2026-04-09T18:56:42.763261,0.027020702471574454,6.098348679964892e-36,-3.991729341017361e-36,0.00025656006778442767,3.832798816215441e-37,1.0253645428456503e-36,4.347614957937285e-36,0.02702070247157445,-3.851859888774472e-34,1.7479302924773938e-34,0.0002565600677844276,-1.5407439555097887e-33,-3.991729341017362e-36,-5.7777898331617076e-34,0.027020702471574457,-1.319285193132658e-34,-3.197344634236622e-35,0.0002565600677844277,0.00025656006778442767,2.329958532865611e-34,-1.319285193132658e-34,0.027013691159325275,1.3516243271547408e-35,3.7558438211885064e-35,3.691261239170692e-37,0.00025656006778442767,-8.914949156636228e-35,1.316382193131058e-35,0.02701369115932527,-3.4117548038266073e-34,1.0253645428456508e-36,-1.925929944387236e-33,0.00025656006778442767,3.755843821188507e-35,-3.2876226003797737e-34,0.027013691159325275
2026-04-09T18:56:42.771594,0.027020702471574447,3.846975047791626e-36,-2.4614138401252202e-36,0.0002565600677844274,2.2531200336156914e-37,6.511871740175315e-37,2.7651514924676965e-36,0.02702070247157445,-2.0933566026526894e-34,9.312623349517026e-35,0.0002565600677844274,-8.208051076303012e-34,-2.4614138401252205e-36,-3.127517689828613e-34,0.02702070247157445,-7.016568496040279e-35,-1.677458831935841e-35,0.00025656006778442735,0.0002565600677844274,1.2412462498246757e-34,-7.016568496040278e-35,0.02701369115932527,6.762724522812872e-36,2.0251300269982088e-35,2.2067190906205965e-37,0.0002565600677844274,-4.7624388401625917e-35,6.68399936974164e-36,0.027013691159325264,-1.786841630830584e-34,6.511871740175318e-37,-1.0255760709097655e-33,0.00025656006778442735,2.0251300269982085e-35,-1.7145910128239237e-34,0.02701369115932527
2026-04-09T18:56:42.779927,0.027020702471574447,2.3680506572382096e-36,-1.4890644603421605e-36,0.0002565600677844273,1.290401108646323e-37,4.040530416074007e-37,1.712320390189155e-36,0.02702070247157445,-1.1372227151024823e-34,4.96141105541899e-35,0.00025656006778442724,-4.372543215268693e-34,-1.489064460342161e-36,-1.6924764713127376e-34,0.027020702471574447,-3.7316013747342693e-35,-8.779856896348216e-36,0.00025656006778442724,0.0002565600677844273,6.612306413110055e-35,-3.731601374734268e-35,0.027013691159325275,3.369475419025143e-36,1.0917386700276367e-35,1.2867180957732953e-37,0.00025656006778442724,-2.542550884115861e-35,3.385586486339367e-36,0.027013691159325264,-9.355475902977807e-35,4.04053041607401e-37,-5.461102719967766e-34,0.00025656006778442724,1.0917386700276367e-35,-8.938120957103575e-35,0.027013691159325264
2026-04-09T18:56:42.788260,0.027020702471574447,1.4312602797774218e-36,-8.876519956458145e-37,0.0002565600677844272,7.234726349846768e-38,2.463522235037021e-37,1.0396577710803478e-36,0.02702070247157445,-6.175660346435939e-35,2.6431610618952785e-35,0.00025656006778442713,-2.3292315037342637e-34,-8.876519956458146e-37,-9.156585174577578e-35,0.027020702471574443,-1.9844953643016016e-35,-4.583989953526175e-36,0.00025656006778442713,0.00025656006778442724,3.5223560790549447e-35,-1.9844953643016008e-35,0.02701369115932527,1.6707745194198564e-36,5.8844597700745185e-36,7.35691202513403e-38,0.00025656006778442713,-1.3565674507605598e-35,1.710265482369699e-36,0.027013691159325264,-4.89681011139169e-35,2.4635222350370227e-37,-2.907889370860495e-34,0.0002565600677844272,5.884459770074519e-36,-4.657268435964392e-35,0.02701369115932526
2026-04-09T18:56:42.796593,0.02702070247157444,6.018531076210112e-36,-1.0077167780544611e-35,0.00025656006778442713,7.611325921574312e-37,3.348153134676988e-36,1.2037062152420224e-35,0.027020702471574447,-1.925929944387236e-34,3.851859888774472e-34,0.0002565600677844271,9.62964972193618e-35,-1.0077167780544611e-35,-5.7777898331617076e-34,0.02702070247157444,-7.44733941434584e-34,-9.62964972193618e-35,0.0002565600677844271,0.0002565600677844272,3.851859888774472e-34,-7.44733941434584e-34,0.027013691159325264,6.056146895436425e-35,2.490711677994274e-34,8.081523661903227e-37,0.0002565600677844271,-9.62964972193618e-35,6.620384183831123e-35,0.02701369115932526,0.0,3.348153134676988e-36,9.62964972193618e-35,0.00025656006778442713,2.4907116779942743e-34,-4.81482486096809e-35,0.027013691159325268
