timestamp_utc,time_s,range_m,inner_deg,middle_deg,outer_deg
1969-07-20T20:15:47.215125Z,354.051000,88.468200,12.3266602,-0.9667969,3.7243652
1969-07-20T20:15:48.477125Z,355.313000,,13.6669922,-0.7580566,3.6254883
1969-07-20T20:15:49.215125Z,356.051000,88.468200,14.8425293,-0.5273438,3.5705566
1969-07-20T20:15:50.437125Z,357.273000,,14.9304199,-0.4394531,3.4826660
1969-07-20T20:15:51.215125Z,358.051000,86.166960,15.1611328,-0.3186035,3.4387207
1969-07-20T20:15:52.445125Z,359.281000,,15.3588867,-0.0219727,3.2958984
1969-07-20T20:15:53.215125Z,360.051000,81.890616,15.3688730,0.0659180,3.2080078
1969-07-20T20:15:54.426125Z,361.262000,,15.7104492,0.2526855,3.1091309
1969-07-20T20:15:55.215125Z,362.051000,81.561432,15.7983398,0.3515625,2.9882813
1969-07-20T20:15:56.437125Z,363.273000,,15.6225586,0.3735352,2.8125000
1969-07-20T20:15:57.215125Z,364.051000,79.260192,15.6005859,0.3625488,2.7136230
1969-07-20T20:15:58.437125Z,365.273000,,15.6555176,0.4394531,2.5488281
1969-07-20T20:15:59.215125Z,366.051000,77.943456,15.5236816,0.5273438,2.4060059
1969-07-20T20:15:59.438125Z,366.274000,,15.4138184,0.5822754,2.2192383
1969-07-20T20:16:01.215125Z,368.051000,78.272640,15.4907227,0.6591797,2.1093750
1969-07-20T20:16:02.437125Z,369.273000,,15.4907227,0.8129883,1.9006348
1969-07-20T20:16:03.215125Z,370.051000,77.614272,15.4687500,0.8789063,1.7468262
1969-07-20T20:16:04.437125Z,371.273000,,15.6774902,1.0107422,1.5380859
1969-07-20T20:16:05.215125Z,372.051000,74.983848,15.7653809,1.1425781,1.3952637
1969-07-20T20:16:06.496125Z,373.332000,,15.7653809,1.3623047,1.1865234
1969-07-20T20:16:07.215125Z,374.051000,74.654664,15.4797363,1.4062500,1.1755371
1969-07-20T20:16:08.496125Z,375.332000,,10.5468750,1.2414551,1.2524414
1969-07-20T20:16:09.215125Z,376.051000,73.670160,9.3493652,1.2414551,1.2963867
1969-07-20T20:16:26.195125Z,393.031000,,5.6689453,1.0546875,2.2412109
1969-07-20T20:16:27.215125Z,394.051000,51.633120,5.5480957,0.9558105,2.2521973
1969-07-20T20:16:28.484125Z,395.320000,,0.9777832,0.5932617,2.3291016
1969-07-20T20:16:29.215125Z,396.051000,50.977800,0.9008789,0.6042480,2.3620605
1969-07-20T20:16:30.477125Z,397.313000,,-0.7250977,0.5932617,2.4499512
1969-07-20T20:16:31.215125Z,398.051000,46.372272,-0.7690430,0.8459473,2.4829102
1969-07-20T20:16:32.516125Z,399.352000,,-0.2416992,2.1203613,2.6916504
1969-07-20T20:16:33.215125Z,400.051000,43.744896,-0.5273438,2.9003906,2.7905273
1969-07-20T20:16:34.477125Z,401.313000,,-1.3952637,2.9333496,2.9223633
1969-07-20T20:16:35.215125Z,402.051000,39.794688,-0.2416992,3.1311035,2.9333496
1969-07-20T20:16:36.477125Z,403.313000,,0.0329590,3.1970215,3.0541992
1969-07-20T20:16:37.215125Z,404.051000,35.189160,-0.2856445,2.9882813,3.1091309
1969-07-20T20:16:38.445125Z,405.281000,,-0.4394531,1.9665527,3.1420898
1969-07-20T20:16:39.215125Z,406.051000,37.822632,0.0219727,0.8898926,3.1530762
1969-07-20T20:16:40.445125Z,407.281000,,-0.2087402,0.6042480,3.2739258
1969-07-20T20:16:41.215125Z,408.051000,35.847528,0.4614258,0.4943848,3.3178711
1969-07-20T20:16:42.484125Z,409.320000,,3.9990234,0.8020020,3.4606934
1969-07-20T20:16:43.215125Z,410.051000,33.875472,3.3178711,0.7690430,3.5705566
1969-07-20T20:16:44.477125Z,411.313000,,2.6477051,0.5163574,3.7133789
1969-07-20T20:16:45.215125Z,412.051000,29.928312,2.6696777,0.3845215,3.8122559
1969-07-20T20:16:46.484125Z,413.320000,,3.0322266,0.1538086,3.9770508
1969-07-20T20:16:47.215125Z,414.051000,25.651968,2.9663086,-0.4514395,4.0530551
1969-07-20T20:16:48.484125Z,415.320000,,3.4487070,-1.7138672,4.1748047
1969-07-20T20:16:49.215125Z,416.051000,24.667464,2.9223633,-3.2189941,4.1748047
1969-07-20T20:16:50.477125Z,417.313000,,3.0871582,-3.2189941,4.3835449
1969-07-20T20:16:51.215125Z,418.051000,24.009096,5.3173828,-3.1201172,4.6582031
1969-07-20T20:16:52.445125Z,419.281000,,5.0756836,-3.2080078,4.8339844
1969-07-20T20:16:53.215125Z,420.051000,24.009096,4.7680664,-3.1640625,4.9548340
1969-07-20T20:16:54.316125Z,421.152000,,4.6142578,-3.2849021,5.1525879
1969-07-20T20:16:55.215125Z,422.051000,23.350728,4.4934082,-3.5156250,5.2954102
1969-07-20T20:16:56.387125Z,423.223000,23.027640,4.1748047,-3.6364746,5.4162598
1969-07-20T20:16:57.215125Z,424.051000,23.679912,4.5373535,-3.5925293,5.5920410
1969-07-20T20:17:07.215125Z,434.051000,16.773144,6.0534668,2.0983887,8.0310059
1969-07-20T20:17:07.848125Z,434.684000,,6.0314941,2.2631836,8.1848145
1969-07-20T20:17:09.215125Z,436.051000,17.431512,4.1528320,1.8017578,8.6132813
1969-07-20T20:17:09.996125Z,436.832000,,1.4831543,1.5490723,8.8330078
1969-07-20T20:17:11.215125Z,438.051000,17.102328,-5.0097656,0.3405762,9.2504883
1969-07-20T20:17:12.176125Z,439.012000,,-4.4055176,0.5493164,9.6130371
1969-07-20T20:17:13.215125Z,440.051000,13.813536,-4.2407227,1.5490723,9.9865723
1969-07-20T20:17:14.437125Z,441.273000,,-3.8562012,2.6257324,10.3710937
1969-07-20T20:17:15.215125Z,442.051000,12.825984,-3.1530762,2.9003906,10.6567383
1969-07-20T20:17:16.477125Z,443.313000,,-2.5708008,3.3068848,11.0632324
1969-07-20T20:17:17.215125Z,444.051000,10.524744,-2.5048828,3.5375977,11.2719721
1969-07-20T20:17:18.484125Z,445.320000,,-1.7028809,3.7243652,11.6125488
1969-07-20T20:17:19.215125Z,446.051000,10.524744,-1.1645508,2.9663086,11.8103027
1969-07-20T20:17:20.324125Z,447.160000,,-1.2084961,1.1535645,12.0849609
1969-07-20T20:17:21.215125Z,448.051000,8.549640,-1.3073730,1.1315918,12.3706055
1969-07-20T20:17:22.324125Z,449.160000,,1.1535645,1.4721680,12.7770996
1969-07-20T20:17:23.215125Z,450.051000,8.549640,1.7138672,0.7141113,13.1066895
1969-07-20T20:17:24.395125Z,451.231000,,2.1093750,0.1428223,13.4912109
1969-07-20T20:17:25.215125Z,452.051000,6.906768,2.6586914,-1.1975098,13.7988281
1969-07-20T20:17:26.324125Z,453.160000,,3.1420898,-2.7136230,14.1613770
1969-07-20T20:17:27.215125Z,454.051000,6.906768,3.0651855,-2.6586914,14.2163086
1969-07-20T20:17:28.316125Z,455.152000,,2.9333496,-2.9113770,14.2712402
1969-07-20T20:17:29.215125Z,456.051000,3.617976,3.5815430,-4.4714355,14.3481445
1969-07-20T20:17:30.336125Z,457.172000,,4.6472168,-4.0759277,14.5019531
1969-07-20T20:17:31.215125Z,458.051000,7.565136,4.8999023,-3.9660645,14.5788574
1969-07-20T20:17:32.324125Z,459.160000,,5.3833008,-3.8562012,14.7216797
1969-07-20T20:17:33.215125Z,460.051000,8.878824,5.5151367,-3.7133789,14.8205566
1969-07-20T20:17:34.316125Z,461.152000,,5.2075195,-3.5485400,14.8205566
1969-07-20T20:17:35.215125Z,462.051000,6.577584,4.7680664,-3.4497070,14.8095703
1969-07-20T20:17:36.324125Z,463.160000,,4.3615723,-1.8676758,14.9084473
1969-07-20T20:17:37.215125Z,464.051000,5.590032,3.5046387,-0.0769043,15.0952148
1969-07-20T20:17:38.348125Z,465.184000,,1.5710449,0.4504395,15.6225586
1969-07-20T20:17:39.215125Z,466.051000,3.288792,0.3515625,2.6037598,15.6555176
1969-07-20T20:17:40.387125Z,467.223000,0.158496,4.5483399,0.5053711,14.0185547
